Order ID,Order Date,Customer ID,Category,Sales,Quantity,Discount,Profit
US-2015-134271,18-04-2015,RF-19735,Office Supplies,21.93,3,0,10.3071
US-2016-161683,03-12-2016,CJ-12010,Office Supplies,394.816,4,0.2,93.7688
US-2016-161683,03-12-2016,CJ-12010,Office Supplies,18.192,4,0.7,-14.5536
CA-2015-143105,10-12-2015,MA-17560,Office Supplies,7.31,1,0,3.4357
CA-2015-143105,10-12-2015,MA-17560,Technology,799.984,2,0.2,249.995
CA-2015-143105,10-12-2015,MA-17560,Office Supplies,41.28,6,0,18.9888
CA-2015-143105,10-12-2015,MA-17560,Office Supplies,184.66,7,0,84.9436
CA-2014-145387,31-10-2014,AM-10705,Office Supplies,49.25,5,0,18.715
CA-2014-145387,31-10-2014,AM-10705,Office Supplies,10.16,2,0,4.7752
CA-2014-145387,31-10-2014,AM-10705,Furniture,14.76,2,0,4.2804
CA-2014-145387,31-10-2014,AM-10705,Office Supplies,34.08,2,0,15.6768
CA-2014-145387,31-10-2014,AM-10705,Furniture,17.67,3,0,7.7748
CA-2014-145387,31-10-2014,AM-10705,Furniture,1604.9,5,0,481.47
CA-2014-145387,31-10-2014,AM-10705,Furniture,385.686,1,0.3,-60.6078
CA-2017-109715,09-12-2017,AH-10585,Office Supplies,15.984,2,0.2,4.995
CA-2014-166457,05-05-2014,PF-19120,Office Supplies,9.42,3,0,4.239
CA-2014-166457,05-05-2014,PF-19120,Office Supplies,6.56,2,0,1.9024
CA-2014-166457,05-05-2014,PF-19120,Office Supplies,24.56,2,0,11.5432
CA-2016-164637,04-03-2016,RD-19480,Office Supplies,128.4,3,0,64.2
CA-2014-103590,30-11-2014,JL-15505,Office Supplies,62.28,4,0,29.2716
CA-2015-111234,18-02-2015,AB-10600,Office Supplies,9.24,3,0,4.4352
CA-2017-149881,01-04-2017,NC-18535,Furniture,482.664,8,0.15,85.176
CA-2017-149881,01-04-2017,NC-18535,Technology,4799.984,2,0.2,359.9988
CA-2017-134565,11-06-2017,TB-21400,Office Supplies,37.94,2,0,18.2112
CA-2017-134565,11-06-2017,TB-21400,Office Supplies,18.288,6,0.2,6.6294
CA-2017-134565,11-06-2017,TB-21400,Technology,385.8,5,0.2,130.2075
CA-2017-134565,11-06-2017,TB-21400,Office Supplies,102.96,2,0,1.0296
CA-2017-134565,11-06-2017,TB-21400,Furniture,174.42,3,0,41.8608
CA-2016-108644,30-09-2016,SJ-20215,Office Supplies,1.964,2,0.8,-3.2406
US-2014-102631,13-12-2014,EB-13840,Furniture,94.428,3,0.6,-42.4926
CA-2017-120327,11-11-2017,WB-21850,Office Supplies,45.92,4,0,21.5824
CA-2015-154970,05-01-2015,SR-20740,Furniture,61.584,1,0.2,-6.9282
CA-2016-113803,24-03-2016,VG-21805,Office Supplies,22.48,1,0,10.3408
CA-2017-100223,05-07-2017,LS-16945,Furniture,332.028,9,0.6,-348.6294
CA-2017-100223,05-07-2017,LS-16945,Office Supplies,11.394,9,0.8,-17.6607
CA-2017-100223,05-07-2017,LS-16945,Office Supplies,15.552,3,0.2,5.6376
CA-2017-100223,05-07-2017,LS-16945,Office Supplies,31.104,6,0.2,11.2752
CA-2017-100223,05-07-2017,LS-16945,Office Supplies,6.316,1,0.8,-10.4214
CA-2014-168823,21-09-2014,MA-17560,Office Supplies,11.352,3,0.2,4.1151
CA-2014-168823,21-09-2014,MA-17560,Office Supplies,20.808,9,0.2,7.0227
CA-2016-162404,23-07-2016,NF-18475,Office Supplies,11.416,4,0.8,-18.8364
CA-2017-104024,29-08-2017,MD-17860,Office Supplies,9.408,7,0.2,0.7056
CA-2017-147144,26-03-2017,MZ-17335,Office Supplies,19.83,1,0,5.949
CA-2017-158673,29-12-2017,KB-16600,Office Supplies,209.7,2,0,100.656
CA-2014-133704,20-09-2014,MA-17995,Office Supplies,43.92,4,0,11.8584
CA-2014-133704,20-09-2014,MA-17995,Office Supplies,20.232,3,0.2,6.5754
CA-2016-159142,04-04-2016,ME-17320,Technology,149.97,3,0,5.9988
CA-2016-159142,04-04-2016,ME-17320,Office Supplies,27.81,3,0,13.0707
CA-2014-138436,26-03-2014,JD-15895,Technology,66.3,3,0,8.619
CA-2017-117702,28-11-2017,LS-16975,Office Supplies,1.64,1,0,0.738
CA-2017-117702,28-11-2017,LS-16975,Furniture,1049.2,5,0,272.792
CA-2017-117702,28-11-2017,LS-16975,Furniture,20.9,5,0,7.524
CA-2016-157336,01-12-2016,SJ-20500,Office Supplies,88.08,6,0,40.5168
CA-2016-157336,01-12-2016,SJ-20500,Furniture,751.92,4,0,150.384
CA-2014-168130,19-09-2014,BS-11365,Furniture,887.103,7,0.1,177.4206
CA-2015-155068,23-10-2015,RA-19285,Technology,55.944,7,0.2,-13.2867
CA-2015-155068,23-10-2015,RA-19285,Office Supplies,10.688,2,0.2,2.2712
CA-2015-155068,23-10-2015,RA-19285,Technology,11.824,2,0.2,1.0346
CA-2017-163160,13-10-2017,TS-21610,Office Supplies,63.312,3,0.2,20.5764
CA-2017-163160,13-10-2017,TS-21610,Office Supplies,96.784,4,0.8,-145.176
CA-2017-163160,13-10-2017,TS-21610,Furniture,10.476,3,0.6,-6.8094
CA-2015-101924,04-09-2015,KB-16585,Office Supplies,9.762,2,0.7,-6.8334
CA-2016-124793,14-03-2016,MM-18280,Furniture,196.784,2,0.2,-22.1382
CA-2017-118367,28-10-2017,LO-17170,Office Supplies,47.98,2,0,23.99
CA-2017-164819,15-10-2017,RS-19420,Office Supplies,13.05,5,0,6.003
CA-2017-158344,07-08-2017,CC-12475,Technology,63.96,4,0,19.8276
CA-2017-123351,21-09-2017,KT-16480,Office Supplies,80.48,1,0,24.144
CA-2017-110429,03-11-2017,DM-13015,Office Supplies,11.673,3,0.7,-7.782
US-2016-131611,05-11-2016,EP-13915,Furniture,863.128,8,0.3,-160.2952
US-2016-131611,05-11-2016,EP-13915,Office Supplies,3.564,3,0.8,-6.237
US-2016-131611,05-11-2016,EP-13915,Furniture,956.6648,7,0.32,-225.0976
US-2016-131611,05-11-2016,EP-13915,Office Supplies,12.588,3,0.8,-20.1408
US-2016-131611,05-11-2016,EP-13915,Technology,171.96,5,0.2,45.1395
US-2017-124821,25-06-2017,AM-10705,Furniture,871.4,4,0,148.138
CA-2015-166975,26-11-2015,SH-20635,Furniture,692.472,11,0.2,190.4298
CA-2016-123806,24-11-2016,LA-16780,Furniture,207.76,4,0,85.1816
US-2017-158505,21-07-2017,SF-20200,Technology,71.928,9,0.2,6.2937
US-2017-158505,21-07-2017,SF-20200,Office Supplies,25.99,1,0,7.5371
CA-2015-142692,23-10-2015,AG-10495,Office Supplies,3.592,1,0.2,1.1225
CA-2015-123456,09-07-2015,KN-16450,Office Supplies,48.632,2,0.8,-121.58
CA-2017-151358,18-08-2017,NF-18595,Office Supplies,323.1,2,0,61.389
US-2016-107440,16-04-2016,BS-11365,Technology,9099.93,7,0,2365.9818
US-2016-107440,16-04-2016,BS-11365,Furniture,9.96,2,0,3.2868
US-2016-107440,16-04-2016,BS-11365,Office Supplies,25.3,5,0,11.891
CA-2014-166989,14-11-2014,RM-19675,Office Supplies,11.36,2,0,5.2256
CA-2014-166989,14-11-2014,RM-19675,Furniture,69.264,2,0.1,14.6224
CA-2014-103100,20-12-2014,AB-10105,Office Supplies,3.69,1,0,1.7343
CA-2014-103100,20-12-2014,AB-10105,Office Supplies,1103.97,3,0,496.7865
CA-2015-105690,21-11-2015,CA-11965,Furniture,246.1328,2,0.32,-76.0116
CA-2015-105690,21-11-2015,CA-11965,Office Supplies,11.696,2,0.2,3.9474
CA-2015-105690,21-11-2015,CA-11965,Technology,439.992,1,0.2,164.997
CA-2017-127516,28-12-2017,EH-14005,Office Supplies,64.784,1,0.2,-12.9568
US-2015-117184,17-05-2015,ON-18715,Office Supplies,33.28,5,0.8,-49.92
US-2015-117184,17-05-2015,ON-18715,Office Supplies,14.088,3,0.2,4.9308
CA-2017-102407,09-12-2017,AT-10435,Office Supplies,11.16,2,0,2.79
CA-2017-102407,09-12-2017,AT-10435,Furniture,896.328,9,0.2,22.4082
CA-2017-102407,09-12-2017,AT-10435,Office Supplies,189,1,0,68.04
CA-2017-130967,10-03-2017,EB-13870,Technology,53.982,3,0.4,-10.7964
CA-2017-101581,22-10-2017,DW-13195,Furniture,177.225,5,0.5,-120.513
CA-2017-169124,03-07-2017,MB-17305,Furniture,129.39,3,0,54.3438
CA-2017-117261,04-09-2017,TH-21235,Office Supplies,54.32,4,0,0.5432
CA-2017-129021,23-08-2017,PO-18850,Technology,4367.896,13,0.2,327.5922
CA-2017-129021,23-08-2017,PO-18850,Office Supplies,49.568,2,0.2,15.49
CA-2017-129021,23-08-2017,PO-18850,Office Supplies,161.376,6,0.2,12.1032
CA-2017-129021,23-08-2017,PO-18850,Furniture,2.784,2,0.2,0.4176
CA-2017-129021,23-08-2017,PO-18850,Office Supplies,8.72,5,0.2,2.943
CA-2014-123253,22-08-2014,DE-13255,Office Supplies,3.912,1,0.2,1.0269
CA-2016-121601,04-10-2016,MO-17500,Office Supplies,59.752,7,0.2,19.4194
CA-2014-162278,26-10-2014,AH-10585,Furniture,63.92,4,0,3.196
CA-2014-162278,26-10-2014,AH-10585,Technology,383.96,5,0.2,38.396
CA-2016-161095,28-06-2016,CS-12250,Office Supplies,7.752,3,0.2,2.8101
CA-2016-161095,28-06-2016,CS-12250,Office Supplies,33.568,2,0.2,11.7488
CA-2014-125829,04-11-2014,WB-21850,Technology,666.344,7,0.2,66.6344
CA-2014-125829,04-11-2014,WB-21850,Furniture,573.728,4,0.2,-64.5444
CA-2014-125829,04-11-2014,WB-21850,Office Supplies,21.936,3,0.2,8.226
CA-2014-125829,04-11-2014,WB-21850,Office Supplies,19.44,3,0,9.3312
CA-2014-125829,04-11-2014,WB-21850,Technology,447.968,4,0.2,139.99
CA-2014-123127,08-09-2014,SP-20620,Office Supplies,16.78,2,0,4.195
CA-2015-115945,25-06-2015,AB-10165,Office Supplies,20.96,2,0,5.24
CA-2015-115945,25-06-2015,AB-10165,Office Supplies,88.752,3,0.2,27.735
CA-2015-115945,25-06-2015,AB-10165,Office Supplies,304.23,3,0,9.1269
CA-2015-136735,26-07-2015,HA-14920,Office Supplies,167.86,2,0,78.8942
US-2017-136189,07-12-2017,DC-13285,Furniture,82.38,6,0,25.5378
CA-2014-152345,29-12-2014,ST-20530,Technology,23.976,3,0.2,-5.6943
CA-2014-152345,29-12-2014,ST-20530,Office Supplies,33.29,1,0,7.9896
US-2015-147662,14-02-2015,KB-16315,Office Supplies,14.952,2,0.7,-11.9616
US-2015-147662,14-02-2015,KB-16315,Technology,323.982,3,0.4,-80.9955
US-2015-147662,14-02-2015,KB-16315,Office Supplies,2.286,2,0.7,-1.6764
US-2015-147662,14-02-2015,KB-16315,Office Supplies,14.352,3,0.2,0.897
US-2015-147662,14-02-2015,KB-16315,Technology,71.976,3,0.2,0.8997
CA-2016-153346,25-01-2016,TB-21355,Office Supplies,9.21,3,0,2.3025
CA-2016-153346,25-01-2016,TB-21355,Office Supplies,18,5,0,8.28
CA-2017-118360,01-04-2017,JC-15775,Office Supplies,42.93,9,0,19.3185
CA-2017-149853,03-10-2017,PO-18850,Office Supplies,15.552,3,0.2,5.4432
CA-2017-149853,03-10-2017,PO-18850,Office Supplies,17.92,5,0.2,1.12
CA-2017-107909,01-09-2017,SS-20875,Technology,19.99,1,0,6.7966
CA-2017-107909,01-09-2017,SS-20875,Office Supplies,22.92,5,0.2,8.022
CA-2015-112375,21-12-2015,RD-19720,Technology,50.88,6,0.2,14.628
CA-2015-112375,21-12-2015,RD-19720,Office Supplies,27.312,2,0.2,9.2178
CA-2015-154795,20-12-2015,GZ-14470,Office Supplies,7.92,1,0.2,2.772
CA-2015-154795,20-12-2015,GZ-14470,Furniture,14.368,2,0.2,3.9512
CA-2015-125234,27-11-2015,SN-20710,Technology,107.97,3,0,22.6737
CA-2015-125234,27-11-2015,SN-20710,Office Supplies,113.82,3,0,53.4954
CA-2017-133501,27-08-2017,DK-12895,Office Supplies,5.184,1,0.2,1.8144
US-2014-129609,22-03-2014,VM-21835,Office Supplies,16.28,2,0,6.512
CA-2017-130309,17-12-2017,GB-14575,Office Supplies,544.38,3,0,157.8702
CA-2017-105410,19-03-2017,ND-18370,Office Supplies,19.824,6,0.2,6.6906
CA-2017-105410,19-03-2017,ND-18370,Technology,657.504,6,0.2,-131.5008
CA-2017-105410,19-03-2017,ND-18370,Technology,99.54,2,0,10.9494
CA-2017-105410,19-03-2017,ND-18370,Technology,199.96,4,0,85.9828
CA-2016-120355,18-09-2016,MM-17260,Furniture,631.782,2,0.1,140.396
CA-2016-120355,18-09-2016,MM-17260,Furniture,60.72,3,0,26.1096
CA-2017-169894,24-11-2017,MV-17485,Office Supplies,20.724,2,0.7,-15.1976
CA-2017-169894,24-11-2017,MV-17485,Office Supplies,415.872,8,0.2,-41.5872
US-2017-100482,11-04-2017,JL-15130,Office Supplies,16.768,2,0.2,1.4672
US-2017-100482,11-04-2017,JL-15130,Technology,27.12,2,0.2,-4.746
CA-2017-107748,10-12-2017,AG-10330,Technology,95.84,4,0.2,34.742
CA-2017-107748,10-12-2017,AG-10330,Office Supplies,12.96,2,0,6.2208
CA-2017-153654,24-11-2017,MD-17860,Office Supplies,19.008,8,0.7,-12.672
CA-2015-155600,04-12-2015,RO-19780,Office Supplies,1598.058,7,0.7,-1065.372
CA-2015-155600,04-12-2015,RO-19780,Office Supplies,36.96,4,0.2,12.012
CA-2017-162565,11-12-2017,RR-19315,Office Supplies,10.368,2,0.2,3.6288
CA-2017-162565,11-12-2017,RR-19315,Furniture,77.72,1,0.6,-66.062
CA-2017-162565,11-12-2017,RR-19315,Furniture,520.464,2,0.3,-14.8704
CA-2016-127642,21-05-2016,CP-12340,Office Supplies,111.96,2,0,54.8604
US-2017-163195,17-02-2017,LL-16840,Technology,29.16,3,0,8.4564
CA-2017-111332,20-05-2017,NC-18340,Office Supplies,131.94,3,0,35.6238
CA-2017-111332,20-05-2017,NC-18340,Office Supplies,25.92,4,0,8.2944
CA-2017-111332,20-05-2017,NC-18340,Office Supplies,704.76,4,0,162.0948
CA-2017-111332,20-05-2017,NC-18340,Office Supplies,7.41,3,0,3.4827
CA-2017-111332,20-05-2017,NC-18340,Office Supplies,21.5,10,0,7.095
CA-2017-117044,11-09-2017,HA-14920,Office Supplies,10.528,4,0.2,3.29
CA-2017-117044,11-09-2017,HA-14920,Office Supplies,20.544,6,0.2,6.42
US-2016-165078,05-11-2016,MA-17995,Office Supplies,104.9,5,0,50.352
US-2016-165078,05-11-2016,MA-17995,Office Supplies,39.68,2,0,16.2688
US-2016-165078,05-11-2016,MA-17995,Office Supplies,51.75,5,0,24.84
US-2017-169320,23-07-2017,LH-16900,Office Supplies,11.68,2,0,5.4896
US-2017-169320,23-07-2017,LH-16900,Technology,159.75,5,0,11.1825
CA-2016-158575,18-11-2016,SB-20290,Office Supplies,103.968,6,0.2,16.8948
CA-2014-166954,25-04-2014,BT-11305,Furniture,303.25,5,0,63.6825
CA-2014-166954,25-04-2014,BT-11305,Office Supplies,270.72,3,0,78.5088
CA-2014-166954,25-04-2014,BT-11305,Furniture,1487.04,5,0.2,148.704
CA-2015-140830,30-11-2015,PS-18970,Office Supplies,17.48,2,0,8.2156
CA-2015-140830,30-11-2015,PS-18970,Office Supplies,71.88,2,0,32.346
CA-2015-152891,25-10-2015,TB-21625,Office Supplies,60.45,3,0,16.3215
CA-2015-152891,25-10-2015,TB-21625,Furniture,253.176,3,0.2,-31.647
US-2015-122784,20-07-2015,RA-19915,Office Supplies,2.88,5,0.8,-4.464
US-2015-122784,20-07-2015,RA-19915,Furniture,384.944,4,0.3,-126.4816
US-2015-122784,20-07-2015,RA-19915,Technology,153.584,2,0.2,13.4386
US-2015-122784,20-07-2015,RA-19915,Furniture,913.43,5,0.3,-52.196
CA-2016-156811,27-10-2016,BP-11095,Office Supplies,43.92,4,0,11.8584
CA-2016-156811,27-10-2016,BP-11095,Office Supplies,25.032,3,0.2,7.8225
CA-2017-111556,20-11-2017,CD-11920,Office Supplies,46.76,7,0,22.4448
CA-2017-111556,20-11-2017,CD-11920,Furniture,183.968,2,0.2,-25.2956
CA-2017-111556,20-11-2017,CD-11920,Technology,1259.97,3,0,327.5922
CA-2017-111556,20-11-2017,CD-11920,Office Supplies,68.97,3,0,19.3116
CA-2016-108868,08-09-2016,KB-16585,Office Supplies,70.368,2,0.2,6.1572
CA-2016-108868,08-09-2016,KB-16585,Technology,59.96,5,0.2,21.7355
CA-2014-142965,20-07-2014,SW-20245,Office Supplies,25.984,1,0.2,-5.1968
CA-2014-142965,20-07-2014,SW-20245,Office Supplies,27.36,3,0.7,-21.888
CA-2016-148740,15-11-2016,AH-10690,Technology,361.376,2,0.2,27.1032
US-2014-138758,07-07-2014,JL-15835,Furniture,172.186,2,0.3,-46.7362
US-2014-138758,07-07-2014,JL-15835,Furniture,69.008,2,0.2,12.0764
CA-2016-131737,17-03-2016,GZ-14470,Office Supplies,199.9,5,0,89.955
CA-2016-131737,17-03-2016,GZ-14470,Office Supplies,901.95,3,0,297.6435
CA-2016-131737,17-03-2016,GZ-14470,Furniture,971.5,5,0,252.59
CA-2016-114538,26-12-2016,RC-19825,Office Supplies,11.328,2,0.2,2.5488
CA-2014-127936,02-09-2014,CL-12565,Office Supplies,21.24,3,0,8.0712
CA-2015-164336,05-07-2015,MW-18220,Technology,34.8,3,0.2,2.175
CA-2015-164336,05-07-2015,MW-18220,Office Supplies,38.976,3,0.2,-2.436
CA-2016-100041,20-11-2016,BF-10975,Office Supplies,9.08,2,0,4.086
CA-2016-100041,20-11-2016,BF-10975,Office Supplies,314.55,3,0,150.984
CA-2016-100041,20-11-2016,BF-10975,Office Supplies,4.91,1,0,2.3077
US-2014-154879,06-05-2014,SN-20710,Office Supplies,5.78,2,0,2.7166
US-2014-154879,06-05-2014,SN-20710,Office Supplies,107.94,6,0,30.2232
CA-2014-130624,21-06-2014,TB-21280,Office Supplies,19.65,3,0,9.039
CA-2014-130624,21-06-2014,TB-21280,Technology,617.97,3,0,160.6722
CA-2014-130624,21-06-2014,TB-21280,Office Supplies,59.7,3,0,26.865
CA-2017-132339,19-08-2017,JB-15400,Office Supplies,387.99,1,0,182.3553
CA-2014-153983,29-11-2014,AH-10210,Technology,575.92,2,0.2,71.99
CA-2014-153983,29-11-2014,AH-10210,Office Supplies,30.4,5,0,15.2
CA-2017-112900,09-04-2017,KL-16645,Office Supplies,478.24,8,0,219.9904
CA-2014-160157,20-12-2014,MH-17455,Furniture,190.848,3,0.2,-21.4704
CA-2014-139633,17-12-2014,EC-14050,Office Supplies,5.484,4,0.7,-4.0216
CA-2015-163090,17-11-2015,GH-14665,Office Supplies,40.92,5,0.2,3.069
CA-2014-117016,04-03-2014,SC-20095,Office Supplies,15.552,3,0.2,2.3328
CA-2017-159464,18-05-2017,TB-21355,Office Supplies,17.24,2,0,4.4824
CA-2017-159464,18-05-2017,TB-21355,Furniture,302.94,3,0,75.735
CA-2017-159464,18-05-2017,TB-21355,Technology,34.75,5,0,15.6375
CA-2017-159464,18-05-2017,TB-21355,Office Supplies,113.94,6,0,54.6912
CA-2017-159464,18-05-2017,TB-21355,Technology,55.98,2,0,15.6744
US-2017-103226,22-09-2017,DW-13195,Office Supplies,27.18,3,0,12.231
CA-2017-119452,21-03-2017,CL-12565,Furniture,1805.88,6,0,523.7052
CA-2017-147725,14-09-2017,LT-17110,Office Supplies,70.95,3,0,18.447
CA-2016-168893,03-11-2016,AP-10915,Office Supplies,20,4,0,9.6
CA-2016-168893,03-11-2016,AP-10915,Office Supplies,7.98,3,0,2.0748
CA-2016-168893,03-11-2016,AP-10915,Furniture,24.1,5,0,9.158
CA-2016-168893,03-11-2016,AP-10915,Office Supplies,8.75,1,0,2.625
CA-2016-168893,03-11-2016,AP-10915,Furniture,842.94,3,0,160.1586
CA-2016-163398,03-05-2016,CB-12415,Office Supplies,2.182,1,0.8,-3.6003
CA-2016-163398,03-05-2016,CB-12415,Office Supplies,27.384,7,0.2,2.7384
CA-2016-163398,03-05-2016,CB-12415,Office Supplies,26.406,3,0.8,-71.2962
CA-2016-162726,27-12-2016,MT-17815,Office Supplies,10.368,2,0.2,3.6288
CA-2016-162726,27-12-2016,MT-17815,Office Supplies,23.68,4,0.2,7.4
US-2016-111290,22-07-2016,DK-13375,Technology,109.95,1,0,36.2835
US-2016-111290,22-07-2016,DK-13375,Office Supplies,965.85,5,0,135.219
US-2016-111290,22-07-2016,DK-13375,Office Supplies,29.2,5,0,10.512
US-2016-111290,22-07-2016,DK-13375,Office Supplies,32.4,5,0,15.552
US-2014-147704,16-11-2014,SR-20740,Office Supplies,78.35,5,0,36.8245
US-2014-147704,16-11-2014,SR-20740,Office Supplies,31.68,6,0,14.256
US-2014-147704,16-11-2014,SR-20740,Office Supplies,29.12,4,0,14.2688
US-2014-147704,16-11-2014,SR-20740,Office Supplies,169.45,5,0,42.3625
CA-2015-121965,19-06-2015,LH-17155,Furniture,12.56,2,0,4.0192
CA-2015-121965,19-06-2015,LH-17155,Office Supplies,6.48,1,0,3.1104
CA-2015-121965,19-06-2015,LH-17155,Office Supplies,186.69,3,0,87.7443
CA-2016-147137,04-07-2016,AA-10645,Furniture,25.4,5,0,8.636
CA-2016-147137,04-07-2016,AA-10645,Office Supplies,43.96,2,0,20.6612
CA-2016-147137,04-07-2016,AA-10645,Furniture,1279.165,5,0.15,225.735
CA-2016-147137,04-07-2016,AA-10645,Office Supplies,27.92,4,0,0.5584
US-2015-146745,03-09-2015,AS-10630,Furniture,129.568,2,0.2,-12.9568
US-2015-146745,03-09-2015,AS-10630,Office Supplies,6.368,2,0.2,2.1492
CA-2017-115175,07-08-2017,MC-17575,Office Supplies,244.55,5,0,114.9385
CA-2017-105851,13-03-2017,SE-20110,Office Supplies,1332.496,2,0.2,-299.8116
US-2017-125717,28-09-2017,DS-13030,Furniture,32.776,1,0.2,3.2776
US-2017-125717,28-09-2017,DS-13030,Office Supplies,147.184,2,0.2,-29.4368
US-2017-125717,28-09-2017,DS-13030,Technology,54.384,2,0.2,1.3596
US-2017-125717,28-09-2017,DS-13030,Office Supplies,76.776,4,0.7,-58.8616
US-2017-125717,28-09-2017,DS-13030,Office Supplies,14.352,3,0.2,5.2026
US-2017-125717,28-09-2017,DS-13030,Office Supplies,209.792,2,0.2,26.224
CA-2015-163895,07-08-2015,NS-18640,Office Supplies,3.304,1,0.2,1.1151
CA-2017-168641,24-11-2017,KA-16525,Office Supplies,16.38,9,0,7.371
CA-2017-168641,24-11-2017,KA-16525,Office Supplies,167.96,2,0,78.9412
CA-2017-168641,24-11-2017,KA-16525,Furniture,321.568,2,0.2,-16.0784
CA-2017-168641,24-11-2017,KA-16525,Office Supplies,12.96,2,0,6.2208
CA-2017-156895,08-05-2017,DJ-13510,Furniture,128.058,3,0.3,-23.7822
CA-2017-121300,29-09-2017,MG-17680,Furniture,63.686,1,0.3,-15.4666
CA-2017-121300,29-09-2017,MG-17680,Technology,239.976,3,0.2,65.9934
CA-2017-121300,29-09-2017,MG-17680,Furniture,344.22,2,0.4,-189.321
CA-2017-121300,29-09-2017,MG-17680,Office Supplies,15.552,3,0.2,5.4432
CA-2017-121300,29-09-2017,MG-17680,Furniture,21.248,4,0.2,7.4368
CA-2017-121300,29-09-2017,MG-17680,Office Supplies,8.448,2,0.2,2.64
CA-2017-130211,22-10-2017,BD-11620,Office Supplies,333.09,3,0,23.3163
CA-2017-130211,22-10-2017,BD-11620,Furniture,248.98,2,0,54.7756
CA-2014-147235,24-03-2014,CD-11920,Office Supplies,24.9,5,0,11.703
CA-2016-109365,03-11-2016,XP-21865,Office Supplies,15.26,7,0,5.0358
CA-2016-109365,03-11-2016,XP-21865,Office Supplies,43.32,2,0,14.2956
CA-2016-109365,03-11-2016,XP-21865,Office Supplies,43.584,12,0.2,15.7992
CA-2016-109365,03-11-2016,XP-21865,Office Supplies,116.28,3,0,56.9772
CA-2016-109365,03-11-2016,XP-21865,Office Supplies,9.296,2,0.2,3.0212
CA-2016-109365,03-11-2016,XP-21865,Office Supplies,19.44,3,0,9.3312
CA-2016-109365,03-11-2016,XP-21865,Office Supplies,314.55,3,0,150.984
CA-2015-162621,05-09-2015,CA-12055,Office Supplies,16.27,5,0.8,-25.2185
CA-2015-162621,05-09-2015,CA-12055,Office Supplies,69.12,9,0.2,-14.688
CA-2015-162621,05-09-2015,CA-12055,Office Supplies,4.47,3,0.8,-7.8225
CA-2017-105921,14-08-2017,JM-15250,Furniture,418.296,3,0.2,5.2287
CA-2014-150798,01-12-2014,JK-15730,Technology,659.988,2,0.4,109.998
CA-2014-150798,01-12-2014,JK-15730,Furniture,8.128,2,0.2,1.4224
CA-2014-150798,01-12-2014,JK-15730,Office Supplies,36.288,7,0.2,12.7008
CA-2014-150798,01-12-2014,JK-15730,Furniture,909.72,6,0.3,-51.984
CA-2017-112753,18-06-2017,CC-12670,Furniture,917.9235,9,0.15,75.5937
CA-2017-112753,18-06-2017,CC-12670,Office Supplies,38.88,6,0,19.0512
CA-2017-155075,02-12-2017,GW-14605,Office Supplies,631.176,4,0.7,-462.8624
CA-2014-103401,21-11-2014,GR-14560,Office Supplies,12.96,2,0,6.2208
CA-2016-124814,10-04-2016,FM-14215,Office Supplies,12.96,2,0,6.2208
CA-2016-124814,10-04-2016,FM-14215,Office Supplies,23.2,5,0.2,8.12
CA-2014-116757,30-06-2014,MS-17980,Office Supplies,25.92,5,0.2,9.072
CA-2014-116757,30-06-2014,MS-17980,Office Supplies,21.312,6,0.2,7.1928
US-2014-138247,24-12-2014,BF-11170,Technology,173.656,7,0.2,17.3656
US-2014-138247,24-12-2014,BF-11170,Office Supplies,361.96,2,0,101.3488
US-2014-138247,24-12-2014,BF-11170,Technology,62.85,3,0,13.1985
US-2014-138247,24-12-2014,BF-11170,Technology,818.376,3,0.2,51.1485
US-2014-138247,24-12-2014,BF-11170,Office Supplies,20.34,1,0,0.2034
US-2014-138247,24-12-2014,BF-11170,Furniture,23.99,1,0,5.5177
CA-2017-167003,23-05-2017,VS-21820,Furniture,171.288,3,0.2,-6.4233
CA-2016-119935,10-11-2016,KM-16225,Furniture,37.3,2,0,17.158
CA-2016-119935,10-11-2016,KM-16225,Office Supplies,81.96,2,0,39.3408
CA-2016-118969,02-10-2016,LP-17095,Office Supplies,54.792,6,0.7,-40.1808
CA-2016-145240,06-09-2016,BG-11740,Office Supplies,10.784,1,0.2,0.8088
CA-2016-120873,27-10-2016,BW-11200,Furniture,290.98,1,0,75.6548
US-2017-111920,22-10-2017,PS-18970,Office Supplies,36.44,4,0,12.0252
US-2016-128678,15-09-2016,RB-19570,Office Supplies,21.4,5,0,10.058
US-2016-128678,15-09-2016,RB-19570,Office Supplies,48.664,7,0.2,15.8158
CA-2016-101385,25-09-2016,JW-16075,Office Supplies,16.56,4,0,6.9552
CA-2017-107167,10-06-2017,ND-18460,Office Supplies,1347.52,8,0.2,84.22
CA-2014-109491,20-02-2014,LC-16930,Technology,62.31,3,0,22.4316
CA-2014-109491,20-02-2014,LC-16930,Furniture,20.32,4,0,6.9088
CA-2017-105445,20-02-2017,BP-11095,Office Supplies,9.432,3,0.2,3.0654
CA-2014-107454,02-11-2014,RD-19720,Office Supplies,34.86,7,0,16.0356
CA-2014-107454,02-11-2014,RD-19720,Furniture,89.34,6,0,24.1218
US-2017-105046,17-07-2017,BE-11335,Technology,269.98,2,0,67.495
US-2017-105046,17-07-2017,BE-11335,Office Supplies,99.9,5,0,47.952
US-2017-105046,17-07-2017,BE-11335,Furniture,39.08,4,0,14.4596
CA-2017-152856,08-09-2017,RS-19765,Technology,116.832,4,0.2,33.5892
